product_id,date,quantity_sold
P008,2023-06-14,78
P008,2023-06-15,94
P008,2023-06-16,71
P008,2023-06-17,87
P008,2023-06-18,79
P008,2023-06-19,76
P008,2023-06-20,97
P008,2023-06-21,93
P008,2023-06-22,70
P008,2023-06-23,88
P008,2023-06-24,92
P008,2023-06-25,68
P008,2023-06-26,87
P008,2023-06-27,92
P008,2023-06-28,88
P008,2023-06-29,76
P008,2023-06-30,97
P008,2023-07-01,82
P008,2023-07-02,78
P008,2023-07-03,79
P008,2023-07-04,80
P008,2023-07-05,80
P008,2023-07-06,99
P008,2023-07-07,95
P008,2023-07-08,86
P008,2023-07-09,71
P008,2023-07-10,92
P008,2023-07-11,74
P008,2023-07-12,104
P008,2023-07-13,96
P008,2023-07-14,90
P008,2023-07-15,85
P008,2023-07-16,86
P008,2023-07-17,82
P008,2023-07-18,92
P008,2023-07-19,85
P008,2023-07-20,89
P008,2023-07-21,99
P008,2023-07-22,85
P008,2023-07-23,107
P008,2023-07-24,89
P008,2023-07-25,92
P008,2023-07-26,75
P008,2023-07-27,95
P008,2023-07-28,77
P008,2023-07-29,82
P008,2023-07-30,102
P008,2023-07-31,80
P008,2023-08-01,89
P008,2023-08-02,82
P008,2023-08-03,73
P008,2023-08-04,78
P008,2023-08-05,79
P008,2023-08-06,85
P008,2023-08-07,75
P008,2023-08-08,77
P008,2023-08-09,76
P008,2023-08-10,86
P008,2023-08-11,81
P008,2023-08-12,65
P008,2023-08-13,78
P008,2023-08-14,93
P008,2023-08-15,85
P008,2023-08-16,72
P008,2023-08-17,81
P008,2023-08-18,52
P008,2023-08-19,87
P008,2023-08-20,62
P008,2023-08-21,73
P008,2023-08-22,64
P008,2023-08-23,86
P008,2023-08-24,96
P008,2023-08-25,71
P008,2023-08-26,95
P008,2023-08-27,76
P008,2023-08-28,87
P008,2023-08-29,107
P008,2023-08-30,93
P008,2023-08-31,74
P008,2023-09-01,103
P008,2023-09-02,88
P008,2023-09-03,78
P008,2023-09-04,84
P008,2023-09-05,74
P008,2023-09-06,94
P008,2023-09-07,62
P008,2023-09-08,95
P008,2023-09-09,64
P008,2023-09-10,82
P008,2023-09-11,96
P008,2023-09-12,96
P008,2023-09-13,81
P008,2023-09-14,91
P008,2023-09-15,78
P008,2023-09-16,76
P008,2023-09-17,77
P008,2023-09-18,82
P008,2023-09-19,66
P008,2023-09-20,96
P008,2023-09-21,90
P008,2023-09-22,89
P008,2023-09-23,83
P008,2023-09-24,99
P008,2023-09-25,78
P008,2023-09-26,91
P008,2023-09-27,88
P008,2023-09-28,76
P008,2023-09-29,74
P008,2023-09-30,86
P008,2023-10-01,90
P008,2023-10-02,81
P008,2023-10-03,70
P008,2023-10-04,87
P008,2023-10-05,86
P008,2023-10-06,79
P008,2023-10-07,59
P008,2023-10-08,88
P008,2023-10-09,86
P008,2023-10-10,87
P008,2023-10-11,92
P008,2023-10-12,84
P008,2023-10-13,73
P008,2023-10-14,88
P008,2023-10-15,87
P008,2023-10-16,71
P008,2023-10-17,84
P008,2023-10-18,72
P008,2023-10-19,93
P008,2023-10-20,79
P008,2023-10-21,73
P008,2023-10-22,73
P008,2023-10-23,82
P008,2023-10-24,91
P008,2023-10-25,86
P008,2023-10-26,77
P008,2023-10-27,87
P008,2023-10-28,82
P008,2023-10-29,85
P008,2023-10-30,65
P008,2023-10-31,78
P008,2023-11-01,69
P008,2023-11-02,71
P008,2023-11-03,83
P008,2023-11-04,89
P008,2023-11-05,93
P008,2023-11-06,93
P008,2023-11-07,88
P008,2023-11-08,83
P008,2023-11-09,84
P008,2023-11-10,79
P008,2023-11-11,95
P008,2023-11-12,98
P008,2023-11-13,97
P008,2023-11-14,85
P008,2023-11-15,77
P008,2023-11-16,89
P008,2023-11-17,76
P008,2023-11-18,84
P008,2023-11-19,80
P008,2023-11-20,88
P008,2023-11-21,85
P008,2023-11-22,77
P008,2023-11-23,105
P008,2023-11-24,71
P008,2023-11-25,77
P008,2023-11-26,87
P008,2023-11-27,95
P008,2023-11-28,93
P008,2023-11-29,68
P008,2023-11-30,100
P008,2023-12-01,88
P008,2023-12-02,85
P008,2023-12-03,105
P008,2023-12-04,86
P008,2023-12-05,105
P008,2023-12-06,98
P008,2023-12-07,69
P008,2023-12-08,83
P008,2023-12-09,92
P008,2023-12-10,100
P008,2023-12-11,79
P008,2023-12-12,83
P008,2023-12-13,86
P008,2023-12-14,102
P008,2023-12-15,86
P008,2023-12-16,83
P008,2023-12-17,85
P008,2023-12-18,94
P008,2023-12-19,71
P008,2023-12-20,98
P008,2023-12-21,79
P008,2023-12-22,62
P008,2023-12-23,84
P008,2023-12-24,77
P008,2023-12-25,78
P008,2023-12-26,96
P008,2023-12-27,80
P008,2023-12-28,92
P008,2023-12-29,96
P008,2023-12-30,89
P008,2023-12-31,93
P008,2024-01-01,76
P008,2024-01-02,61
P008,2024-01-03,82
P008,2024-01-04,92
P008,2024-01-05,108
P008,2024-01-06,89
P008,2024-01-07,90
P008,2024-01-08,84
P008,2024-01-09,91
P008,2024-01-10,83
P008,2024-01-11,74
P008,2024-01-12,95
P008,2024-01-13,93
P008,2024-01-14,88
P008,2024-01-15,78
P008,2024-01-16,86
P008,2024-01-17,76
P008,2024-01-18,80
P008,2024-01-19,91
P008,2024-01-20,85
P008,2024-01-21,73
P008,2024-01-22,92
P008,2024-01-23,103
P008,2024-01-24,79
P008,2024-01-25,93
P008,2024-01-26,83
P008,2024-01-27,98
P008,2024-01-28,93
P008,2024-01-29,79
P008,2024-01-30,102
P008,2024-01-31,91
P008,2024-02-01,89
P008,2024-02-02,74
P008,2024-02-03,80
P008,2024-02-04,107
P008,2024-02-05,88
P008,2024-02-06,93
P008,2024-02-07,90
P008,2024-02-08,84
P008,2024-02-09,77
P008,2024-02-10,79
P008,2024-02-11,102
P008,2024-02-12,71
P008,2024-02-13,71
P008,2024-02-14,79
P008,2024-02-15,82
P008,2024-02-16,76
P008,2024-02-17,91
P008,2024-02-18,85
P008,2024-02-19,89
P008,2024-02-20,80
P008,2024-02-21,93
P008,2024-02-22,77
P008,2024-02-23,93
P008,2024-02-24,85
P008,2024-02-25,105
P008,2024-02-26,98
P008,2024-02-27,92
P008,2024-02-28,78
P008,2024-02-29,100
P008,2024-03-01,85
P008,2024-03-02,80
P008,2024-03-03,86
P008,2024-03-04,113
P008,2024-03-05,65
P008,2024-03-06,78
P008,2024-03-07,74
P008,2024-03-08,76
P008,2024-03-09,69
P008,2024-03-10,63
P008,2024-03-11,90
P008,2024-03-12,80
P008,2024-03-13,65
P008,2024-03-14,92
P008,2024-03-15,84
P008,2024-03-16,85
P008,2024-03-17,73
P008,2024-03-18,79
P008,2024-03-19,86
P008,2024-03-20,77
P008,2024-03-21,75
P008,2024-03-22,100
P008,2024-03-23,69
P008,2024-03-24,97
P008,2024-03-25,83
P008,2024-03-26,81
P008,2024-03-27,89
P008,2024-03-28,97
P008,2024-03-29,86
P008,2024-03-30,95
P008,2024-03-31,86
P008,2024-04-01,77
P008,2024-04-02,82
P008,2024-04-03,61
P008,2024-04-04,95
P008,2024-04-05,92
P008,2024-04-06,79
P008,2024-04-07,95
P008,2024-04-08,95
P008,2024-04-09,67
P008,2024-04-10,85
P008,2024-04-11,71
P008,2024-04-12,91
P008,2024-04-13,85
P008,2024-04-14,76
P008,2024-04-15,91
P008,2024-04-16,82
P008,2024-04-17,80
P008,2024-04-18,81
P008,2024-04-19,69
P008,2024-04-20,89
P008,2024-04-21,89
P008,2024-04-22,82
P008,2024-04-23,72
P008,2024-04-24,71
P008,2024-04-25,78
P008,2024-04-26,86
P008,2024-04-27,104
P008,2024-04-28,84
P008,2024-04-29,86
P008,2024-04-30,84
P008,2024-05-01,84
P008,2024-05-02,72
P008,2024-05-03,100
P008,2024-05-04,71
P008,2024-05-05,91
P008,2024-05-06,85
P008,2024-05-07,82
P008,2024-05-08,72
P008,2024-05-09,75
P008,2024-05-10,116
P008,2024-05-11,75
P008,2024-05-12,89
P008,2024-05-13,88
P008,2024-05-14,81
P008,2024-05-15,66
P008,2024-05-16,85
P008,2024-05-17,89
P008,2024-05-18,93
P008,2024-05-19,80
P008,2024-05-20,89
P008,2024-05-21,81
P008,2024-05-22,71
P008,2024-05-23,79
P008,2024-05-24,83
P008,2024-05-25,93
P008,2024-05-26,81
P008,2024-05-27,84
P008,2024-05-28,87
P008,2024-05-29,84
P008,2024-05-30,75
P008,2024-05-31,96
P008,2024-06-01,95
P008,2024-06-02,84
P008,2024-06-03,74
P008,2024-06-04,70
P008,2024-06-05,80
P008,2024-06-06,83
P008,2024-06-07,90
P008,2024-06-08,92
P008,2024-06-09,93
P008,2024-06-10,70
P008,2024-06-11,81
P008,2024-06-12,80
P008,2024-06-13,87
P008,2024-06-14,75
P008,2024-06-15,92
P008,2024-06-16,85
P008,2024-06-17,87
P008,2024-06-18,63
P008,2024-06-19,69
P008,2024-06-20,72
P008,2024-06-21,62
P008,2024-06-22,79
P008,2024-06-23,80
P008,2024-06-24,76
P008,2024-06-25,97
P008,2024-06-26,99
P008,2024-06-27,80
P008,2024-06-28,83
P008,2024-06-29,87
P008,2024-06-30,107
P008,2024-07-01,104
P008,2024-07-02,97
P008,2024-07-03,81
P008,2024-07-04,72
P008,2024-07-05,79
P008,2024-07-06,75
P008,2024-07-07,80
P008,2024-07-08,69
P008,2024-07-09,90
P008,2024-07-10,90
P008,2024-07-11,103
P008,2024-07-12,76
P008,2024-07-13,100
P008,2024-07-14,69
P008,2024-07-15,66
P008,2024-07-16,82
P008,2024-07-17,80
P008,2024-07-18,88
P008,2024-07-19,95
P008,2024-07-20,96
P008,2024-07-21,82
P008,2024-07-22,81
P008,2024-07-23,90
P008,2024-07-24,75
P008,2024-07-25,75
P008,2024-07-26,92
P008,2024-07-27,66
P008,2024-07-28,86
P008,2024-07-29,79
P008,2024-07-30,79
P008,2024-07-31,85
P008,2024-08-01,88
P008,2024-08-02,71
P008,2024-08-03,83
P008,2024-08-04,90
P008,2024-08-05,84
P008,2024-08-06,92
P008,2024-08-07,83
P008,2024-08-08,82
P008,2024-08-09,71
P008,2024-08-10,108
P008,2024-08-11,87
P008,2024-08-12,85
P008,2024-08-13,91
P008,2024-08-14,83
P008,2024-08-15,84
P008,2024-08-16,70
P008,2024-08-17,75
P008,2024-08-18,72
P008,2024-08-19,73
P008,2024-08-20,94
P008,2024-08-21,64
P008,2024-08-22,80
P008,2024-08-23,97
P008,2024-08-24,68
P008,2024-08-25,103
P008,2024-08-26,75
P008,2024-08-27,98
P008,2024-08-28,96
P008,2024-08-29,78
P008,2024-08-30,69
P008,2024-08-31,91
P008,2024-09-01,73
P008,2024-09-02,77
P008,2024-09-03,69
P008,2024-09-04,65
P008,2024-09-05,73
P008,2024-09-06,76
P008,2024-09-07,88
P008,2024-09-08,93
P008,2024-09-09,83
P008,2024-09-10,82
P008,2024-09-11,82
P008,2024-09-12,91
P008,2024-09-13,71
P008,2024-09-14,92
P008,2024-09-15,94
P008,2024-09-16,71
P008,2024-09-17,87
P008,2024-09-18,71
P008,2024-09-19,86
P008,2024-09-20,108
P008,2024-09-21,69
P008,2024-09-22,61
P008,2024-09-23,103
P008,2024-09-24,80
P008,2024-09-25,80
P008,2024-09-26,92
P008,2024-09-27,81
P008,2024-09-28,68
P008,2024-09-29,78
P008,2024-09-30,77
P008,2024-10-01,79
P008,2024-10-02,57
P008,2024-10-03,78
P008,2024-10-04,72
P008,2024-10-05,77
P008,2024-10-06,81
P008,2024-10-07,64
P008,2024-10-08,83
P008,2024-10-09,65
P008,2024-10-10,75
P008,2024-10-11,71
P008,2024-10-12,64
P008,2024-10-13,81
P008,2024-10-14,90
P008,2024-10-15,86
P008,2024-10-16,81
P008,2024-10-17,90
P008,2024-10-18,86
P008,2024-10-19,70
P008,2024-10-20,87
P008,2024-10-21,103
P008,2024-10-22,91
P008,2024-10-23,78
P008,2024-10-24,88
P008,2024-10-25,101
P008,2024-10-26,96
P008,2024-10-27,72
P008,2024-10-28,90
P008,2024-10-29,84
P008,2024-10-30,100
P008,2024-10-31,94
P008,2024-11-01,77
P008,2024-11-02,78
P008,2024-11-03,101
P008,2024-11-04,76
P008,2024-11-05,64
P008,2024-11-06,93
P008,2024-11-07,83
P008,2024-11-08,89
P008,2024-11-09,85
P008,2024-11-10,89
P008,2024-11-11,79
P008,2024-11-12,83
P008,2024-11-13,82
P008,2024-11-14,78
P008,2024-11-15,95
P008,2024-11-16,77
P008,2024-11-17,77
P008,2024-11-18,82
P008,2024-11-19,88
P008,2024-11-20,79
P008,2024-11-21,80
P008,2024-11-22,98
P008,2024-11-23,101
P008,2024-11-24,92
P008,2024-11-25,82
P008,2024-11-26,74
P008,2024-11-27,87
P008,2024-11-28,69
P008,2024-11-29,62
P008,2024-11-30,76
P008,2024-12-01,78
P008,2024-12-02,90
P008,2024-12-03,83
P008,2024-12-04,84
P008,2024-12-05,71
P008,2024-12-06,78
P008,2024-12-07,93
P008,2024-12-08,86
P008,2024-12-09,80
P008,2024-12-10,81
P008,2024-12-11,82
P008,2024-12-12,87
P008,2024-12-13,108
P008,2024-12-14,67
P008,2024-12-15,73
P008,2024-12-16,80
P008,2024-12-17,79
P008,2024-12-18,84
P008,2024-12-19,74
P008,2024-12-20,88
P008,2024-12-21,67
P008,2024-12-22,82
P008,2024-12-23,91
P008,2024-12-24,96
P008,2024-12-25,80
P008,2024-12-26,92
P008,2024-12-27,77
P008,2024-12-28,84
P008,2024-12-29,74
P008,2024-12-30,81
P008,2024-12-31,81
P009,2022-01-01,0
P009,2022-01-02,9
P009,2022-01-03,38
P009,2022-01-04,38
P009,2022-01-05,27
P009,2022-01-06,26
P009,2022-01-07,9
P009,2022-01-08,24
P009,2022-01-09,14
P009,2022-01-10,32
P009,2022-01-11,32
P009,2022-01-12,17
P009,2022-01-13,30
P009,2022-01-14,26
P009,2022-01-15,21
P009,2022-01-16,14
P009,2022-01-17,18
P009,2022-01-18,31
P009,2022-01-19,36
P009,2022-01-20,19
P009,2022-01-21,45
P009,2022-01-22,27
P009,2022-01-23,22
P009,2022-01-24,20
P009,2022-01-25,14
P009,2022-01-26,28
P009,2022-01-27,40
P009,2022-01-28,21
P009,2022-01-29,13
P009,2022-01-30,34
P009,2022-01-31,18
P009,2022-02-01,14
P009,2022-02-02,8
P009,2022-02-03,28
P009,2022-02-04,34
P009,2022-02-05,11
P009,2022-02-06,19
P009,2022-02-07,20
P009,2022-02-08,11
P009,2022-02-09,37
P009,2022-02-10,8
P009,2022-02-11,29
P009,2022-02-12,29
P009,2022-02-13,15
P009,2022-02-14,13
P009,2022-02-15,16
P009,2022-02-16,5
P009,2022-02-17,40
P009,2022-02-18,17
P009,2022-02-19,18
P009,2022-02-20,42
P009,2022-02-21,6
P009,2022-02-22,21
P009,2022-02-23,30
P009,2022-02-24,40
P009,2022-02-25,7
P009,2022-02-26,42
P009,2022-02-27,19
P009,2022-02-28,19
P009,2022-03-01,11
P009,2022-03-02,23
P009,2022-03-03,42
P009,2022-03-04,23
P009,2022-03-05,10
P009,2022-03-06,16
P009,2022-03-07,67
P009,2022-03-08,16
P009,2022-03-09,38
P009,2022-03-10,41
P009,2022-03-11,8
P009,2022-03-12,11
P009,2022-03-13,12
P009,2022-03-14,17
P009,2022-03-15,43
P009,2022-03-16,42
P009,2022-03-17,22
P009,2022-03-18,16
P009,2022-03-19,2
P009,2022-03-20,25
P009,2022-03-21,23
P009,2022-03-22,10
P009,2022-03-23,29
P009,2022-03-24,32
P009,2022-03-25,4
P009,2022-03-26,15
P009,2022-03-27,36
P009,2022-03-28,15
P009,2022-03-29,17
P009,2022-03-30,18
P009,2022-03-31,27
P009,2022-04-01,34
P009,2022-04-02,39
P009,2022-04-03,38
P009,2022-04-04,22
P009,2022-04-05,29
P009,2022-04-06,10
P009,2022-04-07,45
P009,2022-04-08,14
P009,2022-04-09,28
P009,2022-04-10,24
P009,2022-04-11,9
P009,2022-04-12,14
P009,2022-04-13,34
P009,2022-04-14,20
P009,2022-04-15,13
P009,2022-04-16,18
P009,2022-04-17,13
P009,2022-04-18,17
P009,2022-04-19,7
P009,2022-04-20,22
P009,2022-04-21,24
P009,2022-04-22,17
P009,2022-04-23,34
P009,2022-04-24,18
P009,2022-04-25,21
P009,2022-04-26,16
P009,2022-04-27,18
P009,2022-04-28,29
P009,2022-04-29,10
P009,2022-04-30,29
P009,2022-05-01,15
P009,2022-05-02,10
P009,2022-05-03,19
P009,2022-05-04,38
P009,2022-05-05,28
P009,2022-05-06,19
P009,2022-05-07,13
P009,2022-05-08,50
P009,2022-05-09,25
P009,2022-05-10,23
P009,2022-05-11,28
P009,2022-05-12,32
P009,2022-05-13,17
P009,2022-05-14,31
P009,2022-05-15,8
P009,2022-05-16,28
P009,2022-05-17,18
P009,2022-05-18,35
P009,2022-05-19,17
P009,2022-05-20,32
P009,2022-05-21,25
P009,2022-05-22,50
P009,2022-05-23,34
P009,2022-05-24,23
P009,2022-05-25,5
P009,2022-05-26,34
P009,2022-05-27,35
P009,2022-05-28,19
P009,2022-05-29,16
P009,2022-05-30,31
P009,2022-05-31,25
P009,2022-06-01,21
P009,2022-06-02,27
P009,2022-06-03,19
P009,2022-06-04,34
P009,2022-06-05,20
P009,2022-06-06,31
P009,2022-06-07,23
P009,2022-06-08,26
P009,2022-06-09,50
P009,2022-06-10,18
P009,2022-06-11,35
P009,2022-06-12,38
P009,2022-06-13,30
P009,2022-06-14,35
P009,2022-06-15,24
P009,2022-06-16,30
P009,2022-06-17,32
P009,2022-06-18,23
P009,2022-06-19,47
P009,2022-06-20,14
P009,2022-06-21,13
P009,2022-06-22,39
P009,2022-06-23,37
P009,2022-06-24,16
P009,2022-06-25,35
P009,2022-06-26,27
P009,2022-06-27,23
P009,2022-06-28,15
P009,2022-06-29,22
P009,2022-06-30,14
P009,2022-07-01,20
P009,2022-07-02,13
P009,2022-07-03,9
P009,2022-07-04,35
P009,2022-07-05,21
P009,2022-07-06,26
P009,2022-07-07,17
P009,2022-07-08,20
P009,2022-07-09,13
P009,2022-07-10,39
P009,2022-07-11,2
P009,2022-07-12,32
P009,2022-07-13,17
P009,2022-07-14,13
P009,2022-07-15,9
P009,2022-07-16,24
P009,2022-07-17,34
P009,2022-07-18,33
P009,2022-07-19,18
P009,2022-07-20,20
P009,2022-07-21,13
P009,2022-07-22,14
P009,2022-07-23,35
P009,2022-07-24,6
P009,2022-07-25,4
P009,2022-07-26,16
P009,2022-07-27,39
P009,2022-07-28,23
P009,2022-07-29,47
P009,2022-07-30,19
P009,2022-07-31,30
P009,2022-08-01,34
P009,2022-08-02,45
P009,2022-08-03,14
P009,2022-08-04,23
P009,2022-08-05,21
P009,2022-08-06,30
P009,2022-08-07,38
P009,2022-08-08,38
P009,2022-08-09,16
P009,2022-08-10,14
P009,2022-08-11,33
P009,2022-08-12,12
P009,2022-08-13,31
P009,2022-08-14,23
P009,2022-08-15,36
P009,2022-08-16,34
P009,2022-08-17,24
P009,2022-08-18,11
P009,2022-08-19,12
P009,2022-08-20,24
P009,2022-08-21,27
P009,2022-08-22,19
P009,2022-08-23,14
P009,2022-08-24,18
P009,2022-08-25,36
P009,2022-08-26,20
P009,2022-08-27,17
P009,2022-08-28,6
P009,2022-08-29,22
P009,2022-08-30,34
P009,2022-08-31,35
P009,2022-09-01,15
P009,2022-09-02,24
P009,2022-09-03,16
P009,2022-09-04,19
P009,2022-09-05,22
P009,2022-09-06,15
P009,2022-09-07,0
P009,2022-09-08,39
P009,2022-09-09,17
P009,2022-09-10,16
P009,2022-09-11,15
P009,2022-09-12,8
P009,2022-09-13,40
P009,2022-09-14,22
P009,2022-09-15,28
P009,2022-09-16,26
P009,2022-09-17,17
P009,2022-09-18,22
P009,2022-09-19,30
P009,2022-09-20,9
P009,2022-09-21,19
P009,2022-09-22,19
P009,2022-09-23,17
P009,2022-09-24,17
P009,2022-09-25,25
P009,2022-09-26,37
P009,2022-09-27,29
P009,2022-09-28,10
P009,2022-09-29,50
P009,2022-09-30,37
P009,2022-10-01,18
P009,2022-10-02,37
P009,2022-10-03,25
P009,2022-10-04,11
P009,2022-10-05,35
P009,2022-10-06,10
P009,2022-10-07,28
P009,2022-10-08,24
P009,2022-10-09,28
P009,2022-10-10,41
P009,2022-10-11,22
P009,2022-10-12,11
P009,2022-10-13,16
P009,2022-10-14,10
P009,2022-10-15,8
P009,2022-10-16,34
P009,2022-10-17,24
P009,2022-10-18,21
P009,2022-10-19,0
P009,2022-10-20,18
P009,2022-10-21,31
P009,2022-10-22,46
P009,2022-10-23,14
P009,2022-10-24,27
P009,2022-10-25,33
P009,2022-10-26,25
P009,2022-10-27,30
P009,2022-10-28,11
P009,2022-10-29,0
P009,2022-10-30,38
P009,2022-10-31,35
P009,2022-11-01,28
P009,2022-11-02,32
P009,2022-11-03,20
P009,2022-11-04,13
P009,2022-11-05,4
P009,2022-11-06,9
P009,2022-11-07,29
P009,2022-11-08,18
P009,2022-11-09,38
P009,2022-11-10,35
P009,2022-11-11,31
P009,2022-11-12,29
P009,2022-11-13,16
P009,2022-11-14,17
P009,2022-11-15,16
P009,2022-11-16,12
P009,2022-11-17,21
P009,2022-11-18,33
P009,2022-11-19,21
P009,2022-11-20,15
P009,2022-11-21,21
P009,2022-11-22,24
P009,2022-11-23,18
P009,2022-11-24,21
P009,2022-11-25,50
P009,2022-11-26,9
P009,2022-11-27,3
P009,2022-11-28,23
P009,2022-11-29,26
P009,2022-11-30,21
P009,2022-12-01,13
P009,2022-12-02,37
P009,2022-12-03,23
P009,2022-12-04,24
P009,2022-12-05,31
P009,2022-12-06,21
P009,2022-12-07,20
P009,2022-12-08,37
P009,2022-12-09,6
P009,2022-12-10,26
P009,2022-12-11,25
P009,2022-12-12,18
P009,2022-12-13,21
P009,2022-12-14,36
P009,2022-12-15,14
P009,2022-12-16,30
P009,2022-12-17,23
P009,2022-12-18,29
P009,2022-12-19,27
P009,2022-12-20,0
P009,2022-12-21,14
P009,2022-12-22,16
P009,2022-12-23,13
P009,2022-12-24,17
P009,2022-12-25,24
P009,2022-12-26,32
P009,2022-12-27,10
P009,2022-12-28,23
P009,2022-12-29,25
P009,2022-12-30,40
P009,2022-12-31,39
P009,2023-01-01,21
P009,2023-01-02,13
P009,2023-01-03,26
P009,2023-01-04,14
P009,2023-01-05,25
P009,2023-01-06,15
P009,2023-01-07,1
P009,2023-01-08,28
P009,2023-01-09,16
P009,2023-01-10,38
P009,2023-01-11,23
P009,2023-01-12,7
P009,2023-01-13,32
P009,2023-01-14,21
P009,2023-01-15,28
P009,2023-01-16,37
P009,2023-01-17,23
P009,2023-01-18,9
P009,2023-01-19,24
P009,2023-01-20,36
P009,2023-01-21,22
P009,2023-01-22,27
P009,2023-01-23,15
P009,2023-01-24,8
P009,2023-01-25,20
P009,2023-01-26,23
P009,2023-01-27,34
P009,2023-01-28,23
P009,2023-01-29,33
P009,2023-01-30,18
P009,2023-01-31,9
P009,2023-02-01,30
P009,2023-02-02,37
P009,2023-02-03,17
P009,2023-02-04,29
P009,2023-02-05,33
P009,2023-02-06,8
P009,2023-02-07,20
P009,2023-02-08,30
P009,2023-02-09,26
P009,2023-02-10,30
P009,2023-02-11,28
P009,2023-02-12,21
P009,2023-02-13,23
P009,2023-02-14,33
P009,2023-02-15,25
P009,2023-02-16,16
P009,2023-02-17,21
P009,2023-02-18,27
P009,2023-02-19,33
P009,2023-02-20,8
P009,2023-02-21,20
P009,2023-02-22,32
P009,2023-02-23,14
P009,2023-02-24,14
P009,2023-02-25,23
P009,2023-02-26,7
P009,2023-02-27,40
P009,2023-02-28,27
P009,2023-03-01,29
P009,2023-03-02,34
P009,2023-03-03,47
P009,2023-03-04,22
P009,2023-03-05,8
P009,2023-03-06,26
P009,2023-03-07,15
P009,2023-03-08,11
P009,2023-03-09,15
P009,2023-03-10,22
P009,2023-03-11,34
P009,2023-03-12,41
P009,2023-03-13,7
P009,2023-03-14,18
P009,2023-03-15,28
P009,2023-03-16,30
P009,2023-03-17,13
P009,2023-03-18,32
P009,2023-03-19,16
P009,2023-03-20,13
P009,2023-03-21,28
P009,2023-03-22,35
P009,2023-03-23,26
P009,2023-03-24,24
P009,2023-03-25,22
P009,2023-03-26,23
P009,2023-03-27,20
P009,2023-03-28,28
P009,2023-03-29,23
P009,2023-03-30,46
P009,2023-03-31,26
P009,2023-04-01,20
P009,2023-04-02,13
P009,2023-04-03,14
P009,2023-04-04,26
P009,2023-04-05,15
P009,2023-04-06,24
P009,2023-04-07,35
P009,2023-04-08,11
P009,2023-04-09,21
P009,2023-04-10,0
P009,2023-04-11,8
P009,2023-04-12,25
P009,2023-04-13,2
P009,2023-04-14,11
P009,2023-04-15,48
P009,2023-04-16,16
P009,2023-04-17,13
P009,2023-04-18,35
P009,2023-04-19,13
P009,2023-04-20,26
P009,2023-04-21,26
P009,2023-04-22,31
P009,2023-04-23,12
P009,2023-04-24,14
P009,2023-04-25,16
P009,2023-04-26,15
P009,2023-04-27,30
P009,2023-04-28,26
P009,2023-04-29,28
P009,2023-04-30,8
P009,2023-05-01,25
P009,2023-05-02,37
P009,2023-05-03,44
P009,2023-05-04,18
P009,2023-05-05,31
P009,2023-05-06,15
P009,2023-05-07,8
P009,2023-05-08,8
P009,2023-05-09,35
P009,2023-05-10,17
P009,2023-05-11,14
P009,2023-05-12,34
P009,2023-05-13,10
P009,2023-05-14,27
P009,2023-05-15,19
P009,2023-05-16,43
P009,2023-05-17,18
P009,2023-05-18,21
P009,2023-05-19,1
P009,2023-05-20,45
P009,2023-05-21,17
P009,2023-05-22,48
P009,2023-05-23,6
P009,2023-05-24,25
P009,2023-05-25,43
P009,2023-05-26,13
P009,2023-05-27,25
P009,2023-05-28,36
P009,2023-05-29,19
P009,2023-05-30,8
P009,2023-05-31,18
P009,2023-06-01,25
P009,2023-06-02,25
P009,2023-06-03,29
P009,2023-06-04,10
P009,2023-06-05,42
P009,2023-06-06,14
P009,2023-06-07,23
P009,2023-06-08,27
P009,2023-06-09,25
P009,2023-06-10,12
P009,2023-06-11,36
P009,2023-06-12,17
P009,2023-06-13,27
P009,2023-06-14,24
P009,2023-06-15,24
P009,2023-06-16,7
P009,2023-06-17,16
P009,2023-06-18,27
P009,2023-06-19,8
P009,2023-06-20,20
P009,2023-06-21,24
P009,2023-06-22,29
P009,2023-06-23,23
P009,2023-06-24,21
P009,2023-06-25,26
P009,2023-06-26,20
P009,2023-06-27,14
P009,2023-06-28,15
P009,2023-06-29,26
P009,2023-06-30,21
P009,2023-07-01,48
P009,2023-07-02,11
P009,2023-07-03,26
P009,2023-07-04,30
P009,2023-07-05,23
P009,2023-07-06,19
P009,2023-07-07,22
P009,2023-07-08,22
P009,2023-07-09,38
P009,2023-07-10,5
P009,2023-07-11,14
P009,2023-07-12,25
P009,2023-07-13,33
P009,2023-07-14,14
P009,2023-07-15,12
P009,2023-07-16,21
P009,2023-07-17,14
P009,2023-07-18,21
P009,2023-07-19,14
P009,2023-07-20,32
P009,2023-07-21,14
P009,2023-07-22,6
P009,2023-07-23,29
P009,2023-07-24,22
P009,2023-07-25,18
P009,2023-07-26,17
P009,2023-07-27,24
P009,2023-07-28,6
P009,2023-07-29,9
P009,2023-07-30,14
P009,2023-07-31,19
P009,2023-08-01,13
P009,2023-08-02,46
P009,2023-08-03,14
P009,2023-08-04,23
P009,2023-08-05,27
P009,2023-08-06,34
P009,2023-08-07,49
P009,2023-08-08,45
P009,2023-08-09,34
P009,2023-08-10,32
P009,2023-08-11,12
P009,2023-08-12,28
P009,2023-08-13,20
P009,2023-08-14,20
P009,2023-08-15,18
P009,2023-08-16,12
P009,2023-08-17,17
P009,2023-08-18,14
P009,2023-08-19,5
P009,2023-08-20,36
P009,2023-08-21,23
